Id,Score,Episodes,Min_Duration,Year,Hentai,Prequel
32949,7.31,12,22.0,2017,0.0,0.0
32950,5.53,1,23.0,2016,0.0,0.0
32951,7.19,12,24.0,2017,0.0,0.0
32953,7.44,1,7.0,2016,,
32954,6.04,9,2.0,2016,0.0,0.0
32961,5.99,13,24.0,2016,0.0,0.0
32962,6.94,12,24.0,2016,0.0,0.0
32977,7.64,100,1.0,2016,0.0,0.0
32979,7.68,13,23.0,2016,0.0,0.0
32981,5.35,12,23.0,2017,0.0,1.0
32983,8.59,11,23.0,2016,0.0,1.0
32993,6.46,1,14.0,2016,0.0,0.0
32995,7.92,12,23.0,2016,0.0,0.0
32997,6.45,1,17.0,2016,0.0,0.0
32998,7.84,12,24.0,2016,0.0,0.0
33003,7.0,12,24.0,2016,0.0,0.0
33010,6.42,1,136.0,2018,0.0,0.0
33011,5.99,12,5.0,2016,0.0,0.0
33012,6.35,12,23.0,2018,0.0,0.0
33013,7.42,2,23.0,2017,0.0,1.0
33018,6.73,13,23.0,2017,0.0,0.0
33019,6.93,12,24.0,2017,0.0,1.0
33023,6.82,12,24.0,2016,0.0,0.0
33024,6.44,1,23.0,2016,0.0,0.0
33025,7.16,1,77.0,2016,0.0,0.0
33026,5.89,24,23.0,2016,0.0,0.0
33027,6.5,12,22.0,2017,0.0,0.0
33028,7.49,11,23.0,2016,0.0,1.0
33031,7.08,12,24.0,2016,0.0,0.0
33032,7.7,1,41.0,2016,0.0,0.0
33033,7.15,2,23.0,2016,0.0,0.0
33034,7.52,1,50.0,2016,0.0,0.0
33035,7.34,1,27.0,2017,0.0,0.0
33036,7.1,1,63.0,2016,0.0,0.0
33037,6.95,13,24.0,2016,0.0,0.0
33038,6.29,30,9.0,2016,0.0,0.0
33041,6.83,12,23.0,2016,0.0,1.0
33045,6.76,12,23.0,2016,0.0,0.0
33046,6.63,12,24.0,2016,0.0,0.0
33047,6.29,10,24.0,2018,0.0,0.0
33049,8.59,1,117.0,2019,0.0,1.0
33050,8.79,1,122.0,2020,0.0,0.0
33051,8.24,25,24.0,2016,0.0,1.0
33056,6.25,3,1.0,2016,0.0,0.0
33064,7.7,26,25.0,2017,0.0,0.0
33069,6.65,1,11.0,2016,0.0,0.0
33071,7.66,1,23.0,2017,0.0,0.0
33074,7.23,2,25.0,2015,0.0,0.0
33075,6.8,1,23.0,2016,0.0,0.0
33080,6.97,5,14.0,2016,0.0,1.0
33082,7.48,1,115.0,2016,0.0,0.0
33089,7.58,12,24.0,2017,0.0,0.0
33091,7.56,5,18.0,2016,0.0,1.0
33094,7.45,13,23.0,2016,0.0,0.0
33095,8.79,12,24.0,2017,0.0,1.0
33102,6.63,1,13.0,2016,0.0,0.0
33104,6.23,1,4.0,2016,0.0,0.0
33106,7.33,1,5.0,2016,0.0,0.0
33113,5.27,12,24.0,2016,0.0,0.0
33118,6.54,2,16.0,2016,0.0,0.0
33119,4.7,1,1.0,2016,0.0,0.0
33125,5.53,4,16.0,2016,0.0,0.0
33129,6.68,2,4.0,2016,0.0,0.0
33138,6.42,1,17.0,2016,0.0,0.0
33142,6.65,11,2.0,2016,0.0,0.0
33153,6.34,2,20.0,2016,0.0,0.0
33155,6.16,1,3.0,2013,0.0,0.0
33156,6.31,1,11.0,2014,0.0,0.0
33157,7.41,7,4.0,2016,0.0,0.0
33161,8.09,1,23.0,2016,0.0,0.0
33164,6.4,7,6.0,2016,0.0,0.0
33165,6.49,2,30.0,2016,0.0,0.0
33173,6.75,3,6.0,2016,0.0,0.0
33181,6.8,1,22.0,2016,0.0,0.0
33184,5.84,12,23.0,2017,0.0,0.0
33185,6.65,1,109.0,2018,0.0,0.0
33190,7.86,1,117.0,2016,0.0,0.0
33191,7.56,4,23.0,2017,0.0,0.0
33197,6.71,12,23.0,2016,0.0,1.0
33201,6.06,1,3.0,2016,0.0,0.0
33203,7.01,12,23.0,2017,0.0,0.0
33204,6.94,1,106.0,2017,0.0,0.0
33206,8.03,13,24.0,2017,0.0,0.0
33209,7.6,14,15.0,2016,0.0,1.0
33218,7.03,1,94.0,2017,0.0,0.0
33219,6.19,1,20.0,2016,0.0,0.0
33221,7.91,1,69.0,2016,0.0,0.0
33222,6.55,12,3.0,2016,0.0,0.0
33231,7.21,2,16.0,2016,0.0,0.0
33240,6.79,51,12.0,2016,0.0,1.0
33241,7.38,10,2.0,2016,0.0,0.0
33242,6.41,1,25.0,2016,0.0,0.0
33244,6.45,12,4.0,2016,0.0,0.0
33245,4.77,12,2.0,2016,0.0,1.0
33248,7.37,1,55.0,2018,0.0,0.0
33253,7.68,13,24.0,2016,0.0,1.0
33254,7.01,2,24.0,2016,0.0,0.0
33255,8.45,120,5.0,2016,0.0,0.0
33263,7.82,8,30.0,2016,0.0,0.0
33274,5.51,13,3.0,2016,0.0,1.0
33280,7.79,1,59.0,2017,0.0,0.0
33286,7.06,8,25.0,2016,0.0,0.0
33286,7.06,8,25.0,2016,0.0,1.0
33291,6.64,3,20.0,2016,0.0,0.0
33299,7.08,13,23.0,2016,0.0,0.0
33302,7.47,1,60.0,2016,0.0,0.0
33309,6.19,14,13.0,2016,0.0,0.0
33314,6.61,52,24.0,2016,0.0,0.0
33322,7.2,2,15.0,2016,0.0,0.0
33323,8.09,1,12.0,2016,0.0,0.0
33337,7.68,12,24.0,2017,0.0,0.0
33338,7.53,1,104.0,2016,0.0,0.0
33341,6.52,12,24.0,2016,0.0,0.0
33350,7.76,24,14.0,2016,0.0,0.0
33352,8.64,13,24.0,2018,0.0,0.0
33354,7.66,22,25.0,2018,0.0,1.0
33360,6.51,1,8.0,2016,0.0,0.0
33362,7.33,12,24.0,2017,0.0,1.0
33371,6.85,12,25.0,2017,0.0,0.0
33372,6.92,1,30.0,2016,0.0,0.0
33377,6.23,24,23.0,2016,0.0,1.0
33378,7.5,1,97.0,2017,0.0,0.0
33392,6.62,12,3.0,2016,0.0,0.0
33393,6.55,1,29.0,2016,0.0,0.0
33394,3.84,12,8.0,2016,0.0,0.0
33417,7.3,10,24.0,2017,0.0,1.0
33419,6.59,12,24.0,2016,0.0,1.0
33421,6.78,12,24.0,2016,0.0,0.0
33433,6.76,12,25.0,2016,0.0,0.0
33446,7.71,13,14.0,2016,0.0,1.0
33447,5.88,12,4.0,2017,0.0,0.0
33456,6.73,6,5.0,2016,0.0,0.0
33462,6.0,12,3.0,2016,0.0,0.0
33475,6.96,12,23.0,2017,0.0,0.0
33478,7.0,12,23.0,2017,0.0,1.0
33486,8.33,25,23.0,2017,0.0,1.0
33487,6.83,12,24.0,2017,0.0,0.0
33489,7.91,25,24.0,2017,0.0,0.0
33491,7.12,1,24.0,2016,0.0,0.0
33502,7.73,12,24.0,2017,0.0,0.0
33505,7.16,2,26.0,2016,0.0,0.0
33506,7.43,12,24.0,2017,0.0,1.0
33511,7.08,1,10.0,2016,,
33513,7.36,1,92.0,2016,0.0,0.0
33514,6.6,1,18.0,2016,0.0,0.0
33519,7.48,1,110.0,2016,0.0,0.0
33520,7.47,1,105.0,2017,0.0,0.0
33522,6.34,6,1.0,2016,0.0,0.0
33524,6.82,1,24.0,2016,0.0,0.0
33531,6.34,26,23.0,2018,0.0,0.0
33532,5.89,12,23.0,2017,0.0,1.0
33558,7.27,1,23.0,2016,0.0,0.0
33562,6.3,12,11.0,2015,0.0,0.0
33564,5.72,1,21.0,2017,0.0,0.0
33566,6.49,1,15.0,2016,0.0,0.0
33569,6.71,14,2.0,2016,0.0,0.0
33572,5.38,12,12.0,2016,0.0,0.0
33573,6.96,13,24.0,2017,0.0,0.0
33581,7.28,1,55.0,2017,0.0,0.0
33589,7.09,12,24.0,2016,0.0,0.0
33605,7.14,20,14.0,2016,0.0,0.0
33606,7.16,1,10.0,2016,0.0,0.0
33654,7.41,12,24.0,2017,0.0,0.0
33668,6.72,12,24.0,2016,0.0,0.0
33674,8.32,1,106.0,2017,0.0,0.0
33681,5.99,1,2.0,2016,0.0,0.0
33685,6.3,1,120.0,2016,0.0,0.0
33690,4.86,12,7.0,2016,0.0,0.0
33697,6.4,1,19.0,2016,0.0,0.0
33712,5.57,5,4.0,2016,0.0,0.0
33713,7.11,2,25.0,1998,0.0,0.0
33720,6.49,1,3.0,2015,0.0,0.0
33726,7.22,12,23.0,2017,0.0,1.0
33728,7.06,1,86.0,2016,0.0,0.0
33729,7.07,1,89.0,2017,0.0,0.0
33730,7.08,1,93.0,2017,0.0,0.0
33731,7.49,12,23.0,2017,0.0,0.0
33733,6.68,26,23.0,2018,0.0,1.0
33740,6.76,1,2.0,2016,0.0,0.0
33741,6.55,1,7.0,2016,0.0,0.0
33743,6.54,12,24.0,2017,0.0,1.0
33746,5.62,12,4.0,2016,0.0,1.0
33768,6.86,4,21.0,2016,0.0,0.0
33769,6.8,2,29.0,2016,0.0,0.0
33771,5.44,12,12.0,2016,0.0,0.0
33775,5.81,12,13.0,2016,0.0,0.0
33783,6.53,1,89.0,2017,0.0,0.0
33788,6.7,12,23.0,2017,0.0,0.0
33795,6.08,12,4.0,2016,0.0,1.0
33797,6.59,12,24.0,2017,0.0,0.0
33798,5.91,1,24.0,2016,0.0,0.0
33803,5.89,13,3.0,2016,0.0,0.0
33811,6.67,12,2.0,2016,0.0,1.0
33814,5.14,13,3.0,2016,0.0,0.0
33818,7.38,1,23.0,2017,0.0,0.0
33820,4.22,1,60.0,2017,0.0,0.0
33834,5.69,12,23.0,2017,0.0,0.0
33836,6.31,12,24.0,2017,0.0,1.0
33839,5.6,1,49.0,2021,0.0,0.0
33840,6.62,12,24.0,2017,0.0,0.0
33845,7.52,1,95.0,2017,0.0,0.0
33850,6.61,12,23.0,2018,0.0,0.0
33865,6.35,3,15.0,2016,0.0,0.0
33889,5.82,12,23.0,2018,0.0,0.0
33899,7.78,17,24.0,2018,0.0,0.0
33926,7.98,12,24.0,2017,0.0,1.0
33929,7.32,1,25.0,2017,0.0,0.0
33947,6.14,1,11.0,2016,,
33948,6.76,12,23.0,2017,0.0,0.0
33949,7.12,1,28.0,2017,0.0,0.0
33950,6.77,1,27.0,2016,0.0,0.0
33962,6.82,2,16.0,2016,0.0,0.0
33964,6.4,1,24.0,2016,0.0,0.0
33966,5.9,12,23.0,2018,0.0,0.0
33969,7.28,20,14.0,2016,0.0,0.0
33970,7.96,1,47.0,2017,0.0,0.0
33979,6.72,1,17.0,2016,0.0,0.0
33981,7.16,2,27.0,2016,0.0,0.0
33983,7.31,13,23.0,2017,0.0,1.0
33985,5.51,12,24.0,2016,0.0,0.0
33988,7.62,12,23.0,2017,0.0,0.0
33993,6.24,1,16.0,2016,0.0,0.0
33994,6.93,4,5.0,2016,0.0,0.0
34006,6.05,34,7.0,2017,0.0,0.0
34008,6.86,2,25.0,2017,0.0,0.0
34009,7.0,12,11.0,2016,0.0,0.0
34012,7.35,12,23.0,2017,0.0,0.0
34013,5.58,12,4.0,2016,0.0,0.0
34015,6.19,2,14.0,2016,0.0,0.0
34016,6.1,1,23.0,2017,0.0,0.0
34019,7.07,12,24.0,2017,0.0,0.0
34021,7.85,1,53.0,2017,0.0,0.0
34028,5.68,12,23.0,2017,0.0,0.0
34030,6.48,2,21.0,2016,0.0,0.0
34034,6.84,146,24.0,2016,0.0,1.0
34036,8.27,1,93.0,2016,0.0,0.0
34048,5.82,1,92.0,2016,0.0,0.0
34051,6.55,13,23.0,2017,0.0,0.0
34055,6.69,12,24.0,2017,0.0,1.0
34076,8.13,12,23.0,2017,0.0,1.0
34077,6.59,52,24.0,2016,0.0,1.0
34085,7.03,1,4.0,2016,,
34086,7.35,13,23.0,2017,0.0,1.0
34088,5.67,12,2.0,2017,0.0,0.0
34096,8.99,12,24.0,2017,0.0,1.0
34100,7.98,1,89.0,2017,0.0,0.0
34102,7.37,24,25.0,2017,0.0,0.0
34103,7.54,1,24.0,2016,0.0,0.0
34104,7.13,13,24.0,2017,0.0,0.0
34106,7.07,25,24.0,2017,0.0,1.0
34107,6.91,1,15.0,2016,0.0,0.0
34125,7.21,2,24.0,2017,0.0,0.0
34126,7.26,11,24.0,2017,0.0,1.0
34134,7.41,12,23.0,2019,0.0,1.0
34136,7.44,1,63.0,2016,0.0,0.0
34148,6.61,12,2.0,2017,0.0,0.0
34152,7.19,1,25.0,2017,0.0,1.0
34161,7.62,1,102.0,2017,0.0,0.0
34168,6.47,1,26.0,2016,0.0,0.0
34176,7.1,12,24.0,2017,0.0,0.0
34177,6.66,12,23.0,2017,0.0,0.0
34178,6.8,6,5.0,2016,0.0,0.0
34197,6.21,2,25.0,2016,0.0,0.0
34204,6.68,7,2.0,2016,0.0,0.0
34208,6.47,2,25.0,2017,0.0,0.0
34209,6.93,12,23.0,2019,0.0,0.0
34213,6.44,12,4.0,2016,0.0,0.0
34238,7.27,1,24.0,2016,0.0,0.0
34240,8.34,1,6.0,2016,,
34246,6.73,1,28.0,2016,0.0,0.0
34257,6.54,13,3.0,2017,0.0,0.0
34262,7.47,12,23.0,2017,0.0,0.0
34277,7.41,1,22.0,2017,0.0,0.0
34279,7.25,24,23.0,2018,0.0,0.0
34280,6.92,12,24.0,2017,0.0,0.0
34281,7.28,12,23.0,2018,0.0,1.0
34284,7.64,6,24.0,2017,0.0,0.0
34289,5.72,13,24.0,2017,0.0,0.0
34290,6.92,49,24.0,2017,0.0,0.0
34295,6.11,12,3.0,2017,0.0,1.0
34299,7.34,1,82.0,2017,0.0,0.0
34300,7.29,12,18.0,2016,0.0,0.0
34311,6.28,1,14.0,2016,0.0,0.0
34312,6.29,2,18.0,2016,0.0,0.0
34318,7.38,4,4.0,2014,,
34321,6.78,1,74.0,2016,0.0,0.0
34325,7.02,2,23.0,2016,0.0,0.0
34337,6.26,12,3.0,2017,0.0,0.0
34338,7.01,12,23.0,2018,0.0,0.0
34349,7.59,2,24.0,2016,0.0,0.0
34350,7.12,12,23.0,2017,0.0,0.0
34361,6.82,2,19.0,2017,0.0,0.0
34368,6.39,12,24.0,2017,0.0,0.0
34374,7.54,1,48.0,2017,0.0,0.0
34375,7.81,1,47.0,2017,0.0,0.0
34376,8.0,1,48.0,2017,0.0,0.0
34382,6.51,12,23.0,2018,0.0,0.0
34383,5.37,12,9.0,2017,0.0,0.0
34388,7.27,3,30.0,2017,0.0,0.0
34389,7.1,12,10.0,2016,0.0,0.0
34391,7.28,4,21.0,2017,0.0,1.0
34392,5.57,12,4.0,2017,0.0,0.0
34393,4.76,12,4.0,2017,0.0,0.0
34399,6.48,2,21.0,2016,0.0,0.0
34402,4.64,12,4.0,2017,0.0,0.0
34403,6.31,10,23.0,2017,0.0,0.0
34411,4.73,12,3.0,2017,0.0,0.0
34414,7.51,12,23.0,2017,0.0,1.0
34420,7.38,24,14.0,2018,0.0,0.0
34427,6.42,12,23.0,2017,0.0,0.0
34428,7.66,1,93.0,2017,0.0,0.0
34430,7.68,1,111.0,2017,0.0,0.0
34437,7.97,1,112.0,2019,0.0,0.0
34438,7.94,1,135.0,2017,0.0,0.0
34439,7.68,1,132.0,2018,0.0,0.0
34440,8.04,1,140.0,2018,0.0,0.0
34443,7.21,26,24.0,2018,0.0,1.0
34445,7.65,6,24.0,2017,0.0,1.0
34447,6.56,6,4.0,2016,0.0,0.0
34449,5.14,12,25.0,2017,0.0,0.0
34451,7.88,12,24.0,2017,0.0,1.0
34453,6.52,1,1.0,2016,,
34455,6.07,3,1.0,2015,0.0,0.0
34465,7.14,2,24.0,2017,0.0,0.0
34467,5.73,13,4.0,2017,0.0,1.0
34474,6.73,13,23.0,2017,0.0,0.0
34480,7.53,2,25.0,2017,0.0,0.0
34481,6.59,2,4.0,2016,0.0,0.0
34491,6.29,1,17.0,2017,0.0,0.0
34492,6.4,4,17.0,2017,0.0,0.0
34494,7.41,25,23.0,2017,0.0,0.0
34497,6.54,12,23.0,2018,0.0,0.0
34498,6.11,1,90.0,2017,0.0,0.0
34501,6.45,12,8.0,2017,0.0,0.0
34504,7.87,1,60.0,2017,0.0,0.0
34513,7.49,3,26.0,2018,0.0,0.0
34514,7.46,18,4.0,2016,0.0,0.0
34522,6.5,12,23.0,2017,0.0,1.0
34525,6.48,12,23.0,2017,0.0,0.0
34529,6.57,2,16.0,2017,0.0,0.0
34530,6.19,2,18.0,2017,0.0,0.0
34532,6.42,2,26.0,2018,0.0,0.0
34533,6.88,1,23.0,2017,0.0,0.0
34534,8.33,2,23.0,2017,0.0,0.0
34537,8.23,1,93.0,2017,0.0,0.0
34539,5.61,10,25.0,2018,0.0,0.0
34540,7.08,1,98.0,2017,0.0,0.0
34541,7.28,1,102.0,2017,0.0,0.0
34542,7.7,11,22.0,2017,0.0,0.0
34543,6.08,12,22.0,2017,0.0,0.0
34544,7.72,1,82.0,2019,0.0,0.0
34547,7.55,24,24.0,2017,0.0,0.0
34549,7.42,2,46.0,2017,0.0,0.0
34550,6.27,12,23.0,2017,0.0,1.0
34552,6.92,12,23.0,2017,0.0,1.0
34561,7.57,22,24.0,2017,0.0,0.0
34565,6.33,13,24.0,2017,0.0,0.0
34566,5.81,1000,23.0,2017,0.0,1.0
34572,7.38,170,23.0,2017,0.0,0.0
34577,7.84,24,24.0,2018,0.0,1.0
34580,6.7,12,23.0,2017,0.0,0.0
34591,8.65,11,23.0,2017,0.0,1.0
34599,8.74,13,25.0,2017,0.0,0.0
34602,6.1,12,11.0,2016,0.0,0.0
34604,7.21,3,22.0,2017,0.0,0.0
34607,7.1,12,23.0,2018,0.0,1.0
34611,7.31,1,5.0,2016,,
34612,8.48,24,24.0,2018,0.0,1.0
34618,7.36,12,23.0,2017,0.0,0.0
34620,6.58,26,23.0,2019,0.0,0.0
34626,8.07,1,28.0,2017,0.0,0.0
34636,8.21,24,24.0,2017,0.0,0.0
34638,6.69,4,20.0,2017,0.0,0.0
34639,6.63,1,26.0,2017,0.0,0.0
34642,7.13,2,9.0,2016,0.0,1.0
34644,7.02,1,26.0,2017,0.0,0.0
34647,6.71,1,25.0,2016,0.0,0.0
34649,7.14,3,28.0,2019,0.0,0.0
34658,6.98,1,58.0,2017,0.0,0.0
34659,5.86,1,18.0,2016,0.0,0.0
34662,7.16,25,23.0,2017,0.0,0.0
34670,6.34,23,10.0,2017,0.0,1.0
34675,6.22,20,13.0,2017,0.0,0.0
34712,7.2,12,23.0,2017,0.0,0.0
34723,6.05,1,2.0,2017,0.0,0.0
34733,5.41,1,4.0,2017,0.0,0.0
34740,6.75,2,20.0,2016,0.0,0.0
34742,6.75,12,2.0,2017,0.0,1.0
34745,7.86,24,24.0,2017,0.0,0.0
34747,7.09,2,16.0,2017,0.0,0.0
34751,6.53,1,1.0,2017,,
34753,6.27,1,23.0,2017,0.0,0.0
34759,6.83,1,15.0,2017,0.0,0.0
34771,4.71,12,24.0,2017,0.0,0.0
34776,6.7,5,4.0,2017,0.0,1.0
34777,6.88,1,24.0,2017,0.0,0.0
34784,7.12,1,15.0,2017,0.0,0.0
34787,7.13,51,24.0,2017,0.0,1.0
34792,7.43,1,117.0,2017,0.0,0.0
34795,6.94,2,17.0,2017,0.0,0.0
34798,8.27,12,23.0,2018,0.0,0.0
34800,6.55,12,24.0,2017,0.0,0.0
34812,6.69,3,18.0,2017,0.0,0.0
34818,5.67,1,3.0,2017,,
34820,6.8,1,95.0,2018,0.0,0.0
34822,8.18,12,24.0,2017,0.0,0.0
34823,4.62,12,3.0,2017,1.0,0.0
34825,6.99,12,23.0,2017,0.0,0.0
34830,6.31,1,61.0,2017,0.0,0.0
34834,6.68,12,23.0,2017,0.0,0.0
34839,6.61,12,24.0,2018,0.0,0.0
34855,7.66,2,15.0,2017,0.0,0.0
34863,7.31,12,24.0,2018,0.0,1.0
34866,6.64,120,24.0,2017,0.0,0.0
34870,7.06,1,23.0,2017,0.0,0.0
34881,6.9,12,12.0,2017,0.0,0.0
34884,6.48,6,3.0,2016,0.0,0.0
34899,6.61,2,15.0,2017,1.0,0.0
34901,6.7,51,24.0,2017,0.0,1.0
34902,7.67,12,12.0,2017,0.0,0.0
34903,6.42,6,24.0,2017,0.0,0.0
34904,6.51,1,24.0,2017,0.0,0.0
34914,7.76,12,24.0,2017,0.0,1.0
34915,7.18,13,24.0,2017,0.0,1.0
34933,7.42,12,24.0,2017,0.0,0.0
34934,6.57,12,24.0,2017,0.0,0.0
34939,5.99,2,1.0,2017,,
34941,6.2,1000,0.0,2018,0.0,0.0
34944,7.84,1,90.0,2018,0.0,0.0
34962,7.2,1,96.0,2017,0.0,0.0
34963,7.07,1,24.0,2017,0.0,0.0
34964,6.63,12,24.0,2018,0.0,0.0
34966,6.54,6,23.0,2017,0.0,1.0
34972,6.37,1,52.0,2019,0.0,0.0
34973,7.58,13,23.0,2017,0.0,1.0
34978,7.13,26,3.0,2017,0.0,1.0
34984,7.54,12,22.0,2018,0.0,0.0
35000,7.17,1,12.0,2017,0.0,0.0
35006,7.56,1,8.0,2017,,
35009,6.02,1,24.0,2017,0.0,0.0
35015,7.46,12,3.0,2017,0.0,0.0
35028,7.09,2,16.0,2017,0.0,0.0
35029,6.63,4,20.0,2017,0.0,0.0
35044,7.1,12,20.0,2018,0.0,1.0
35062,8.1,24,24.0,2017,0.0,0.0
35067,7.6,25,23.0,2017,0.0,1.0
35069,4.68,13,4.0,2017,0.0,0.0
35072,6.22,1,11.0,2016,0.0,0.0
35073,7.78,13,23.0,2018,0.0,1.0
35075,7.88,13,23.0,2017,0.0,1.0
35076,6.55,12,24.0,2017,0.0,0.0
35078,7.43,12,23.0,2018,0.0,0.0
35079,7.58,12,23.0,2017,0.0,0.0
35082,7.75,1,115.0,2017,0.0,0.0
35086,7.38,1,50.0,2017,0.0,0.0
35110,8.08,1,89.0,2017,0.0,0.0
35111,8.11,1,88.0,2017,0.0,0.0
35114,5.41,12,9.0,2017,0.0,0.0
35118,6.51,1,12.0,2008,0.0,0.0
35120,7.84,10,25.0,2018,0.0,0.0
35122,6.35,1,7.0,2017,0.0,0.0
35134,6.31,1,92.0,2017,0.0,0.0
35135,6.76,1,90.0,2018,0.0,0.0
35136,,1,0.0,2021,0.0,0.0
35145,7.24,7,3.0,2017,0.0,0.0
35159,7.24,1,6.0,2017,0.0,0.0
35178,6.03,1,16.0,2017,0.0,0.0
35180,9.0,22,25.0,2017,0.0,1.0
35182,6.82,1,56.0,2017,0.0,0.0
35183,6.34,12,23.0,2018,0.0,0.0
35191,7.58,1,98.0,2017,0.0,0.0
35198,7.74,1,108.0,2017,0.0,0.0
35202,5.62,1,23.0,2017,0.0,0.0
35203,6.24,12,24.0,2017,0.0,0.0
35220,7.18,26,23.0,2017,0.0,0.0
35222,7.84,12,23.0,2018,0.0,0.0
35224,4.93,6,3.0,2017,0.0,1.0
35228,6.86,1,105.0,2018,0.0,0.0
35231,6.46,1,23.0,2018,0.0,0.0
35237,6.48,1,23.0,2017,0.0,0.0
35240,7.71,12,25.0,2017,0.0,0.0
35241,7.56,12,23.0,2017,0.0,0.0
35247,8.93,7,22.0,2017,0.0,1.0
35248,6.17,13,23.0,2017,0.0,0.0
35249,7.28,13,23.0,2018,0.0,0.0
35250,5.79,12,23.0,2017,0.0,0.0
35251,6.1,12,23.0,2017,0.0,0.0
35252,5.37,12,24.0,2020,0.0,0.0
35255,5.81,2,16.0,2017,0.0,0.0
35262,7.33,1,23.0,2017,0.0,0.0
35267,7.13,3,0.0,2017,,
35285,6.88,1,23.0,2017,0.0,0.0
35286,5.71,5,1.0,2017,0.0,0.0
35298,6.52,12,22.0,2018,0.0,0.0
35313,5.87,12,22.0,2019,0.0,1.0
35314,6.81,1,23.0,2017,0.0,0.0
35315,6.6,1,50.0,2017,0.0,0.0
35320,7.81,1,26.0,2017,0.0,0.0
35321,7.49,1,23.0,2017,0.0,0.0
35327,7.28,1,1.0,2017,0.0,0.0
35330,7.27,12,12.0,2018,0.0,0.0
35333,7.41,24,24.0,2017,0.0,1.0
35334,6.5,25,24.0,2017,0.0,1.0
35338,7.34,1,22.0,2017,0.0,0.0
35346,6.46,13,1.0,2017,0.0,0.0
35347,6.63,1,2.0,2017,0.0,1.0
35363,7.78,1,23.0,2017,0.0,0.0
35369,6.72,1,23.0,2017,0.0,0.0
35370,6.61,12,2.0,2017,0.0,1.0
35376,7.36,12,23.0,2017,0.0,1.0
35382,7.94,1,2.0,2017,0.0,0.0
35413,7.38,12,23.0,2017,0.0,0.0
35417,5.89,12,1.0,2017,0.0,0.0
35418,5.89,7,2.0,2017,0.0,0.0
35424,7.52,1,60.0,2018,0.0,0.0
35425,7.19,1,57.0,2018,0.0,0.0
35427,6.42,12,23.0,2017,0.0,0.0
35434,6.3,12,24.0,2017,0.0,0.0
35446,6.84,3,20.0,2017,0.0,0.0
35459,7.32,1,25.0,2017,0.0,0.0
35466,8.23,4,23.0,2018,0.0,0.0
35480,5.68,10,3.0,2017,0.0,0.0
35484,6.94,13,3.0,2017,0.0,0.0
35498,6.7,1,22.0,2017,0.0,0.0
35503,7.62,12,24.0,2018,0.0,0.0
35507,7.85,12,24.0,2017,0.0,0.0
35512,7.18,2,27.0,2017,0.0,0.0
35540,7.03,12,23.0,2018,0.0,0.0
35557,8.41,12,24.0,2017,0.0,0.0
35558,6.17,2,20.0,2017,0.0,0.0
35559,5.46,1,23.0,2017,0.0,0.0
35566,7.09,2,3.0,2017,0.0,0.0
35567,6.77,5,11.0,2017,0.0,0.0
35581,7.23,2,16.0,2017,0.0,0.0
35589,6.83,24,23.0,2018,0.0,0.0
35592,6.37,1,24.0,2017,0.0,0.0
35602,6.58,1,24.0,2017,0.0,0.0
35603,6.1,1,23.0,2017,0.0,0.0
35608,8.15,1,93.0,2018,0.0,0.0
35626,7.43,40,8.0,2017,0.0,0.0
35629,5.38,12,5.0,2017,0.0,0.0
35639,7.29,12,23.0,2017,0.0,0.0
35645,7.36,1,84.0,2019,0.0,0.0
35658,7.73,1,2.0,2017,0.0,0.0
35672,7.56,13,13.0,2018,0.0,1.0
35673,7.38,1,26.0,2017,0.0,0.0
35676,5.78,1,24.0,2017,0.0,0.0
35677,8.22,1,90.0,2018,0.0,0.0
35678,7.77,1,101.0,2019,0.0,0.0
35712,6.28,10,23.0,2017,0.0,0.0
35714,6.3,13,4.0,2017,0.0,1.0
35720,6.78,6,4.0,2017,0.0,0.0
35727,6.97,1,16.0,2017,0.0,0.0
35730,4.01,12,3.0,2017,0.0,0.0
35739,5.55,9,3.0,2017,0.0,1.0
35756,7.42,12,23.0,2018,0.0,0.0
35757,6.61,6,24.0,2018,0.0,1.0
35759,,1,0.0,2021,0.0,0.0
35760,8.59,12,23.0,2018,0.0,1.0
35777,7.65,13,11.0,2019,0.0,0.0
35781,6.23,1,17.0,2017,0.0,0.0
35788,8.14,12,24.0,2017,0.0,1.0
35789,7.58,25,23.0,2018,0.0,1.0
35790,8.0,25,24.0,2019,0.0,0.0
35798,7.8,1,110.0,2018,0.0,0.0
35806,7.72,1,24.0,2016,0.0,0.0
35814,6.65,1,23.0,2017,0.0,0.0
35815,7.21,1,17.0,2016,0.0,0.0
35821,7.45,12,23.0,2018,0.0,0.0
35823,7.53,1,23.0,2017,0.0,1.0
35828,7.42,12,24.0,2018,0.0,0.0
35834,7.15,12,23.0,2018,0.0,0.0
35835,5.7,12,23.0,2018,0.0,0.0
35838,8.19,12,23.0,2017,0.0,0.0
35839,8.57,13,23.0,2018,0.0,0.0
35842,6.58,1,135.0,2018,0.0,0.0
35843,8.53,13,23.0,2017,0.0,1.0
35847,7.19,12,23.0,2018,0.0,0.0
35848,8.08,1,111.0,2019,0.0,0.0
35849,7.33,24,24.0,2018,0.0,0.0
35851,8.45,1,115.0,2018,0.0,0.0
35857,8.17,24,22.0,2018,0.0,1.0
35860,7.77,12,23.0,2018,0.0,0.0
35868,6.99,2,45.0,2019,0.0,0.0
35880,7.06,1,90.0,2017,0.0,0.0
